review_id,product_id,customer_id,rating,review_date,comment
1058,21,68,2,2026-02-19,Mala calidad de materiales
1059,2,593,3,2025-09-26,"Está bien, aunque tardó en llegar"
1060,17,49,5,2024-09-28,Perfecto para uso diario
1061,64,252,2,2026-02-18,
1062,88,269,4,2025-05-06,Llegó rápido y como se describe
1063,6,319,4,2025-08-02,Lo volvería a comprar
1064,91,355,2,2026-02-02,Se rompió al poco tiempo
1065,88,186,3,2025-11-25,"Cumple lo básico, nada del otro mundo"
1066,24,9,3,2024-12-03,"Está bien, aunque tardó en llegar"
1067,70,558,5,2025-07-25,Lo volvería a comprar
1068,91,447,4,2025-07-14,Muy buena relación precio-calidad
1069,74,361,5,2025-12-20,
1070,55,242,5,2026-04-03,Muy buena relación precio-calidad
1071,31,266,4,2026-04-28,"Excelente calidad, lo recomiendo"
1072,52,35,5,2025-09-20,Lo volvería a comprar
1073,16,572,3,2026-03-21,Es correcto por el precio
1074,35,587,5,2026-04-15,Muy buena relación precio-calidad
1075,68,364,5,2026-02-25,Perfecto para uso diario
1076,43,83,5,2026-03-07,Muy buena relación precio-calidad
1077,80,601,2,2026-06-06,No llegó como esperaba
1078,29,208,5,2025-01-26,
1079,52,289,5,2024-10-14,Llegó rápido y como se describe
1080,46,331,3,2026-03-15,"Cumple lo básico, nada del otro mundo"
1081,93,585,5,2025-08-27,Llegó rápido y como se describe
1082,2,424,5,2026-04-15,
1083,80,472,4,2026-02-17,Lo volvería a comprar
1084,33,410,4,2026-06-02,Superó mis expectativas
1085,28,577,2,2026-04-07,No lo recomiendo
1086,71,162,4,2024-08-25,Lo volvería a comprar
1087,27,329,1,2025-10-26,Se rompió al poco tiempo
1088,42,348,1,2025-11-04,No llegó como esperaba
1089,88,89,3,2025-10-28,"Está bien, aunque tardó en llegar"
1090,82,417,3,2026-05-25,"Está bien, aunque tardó en llegar"
1091,87,474,5,2025-01-22,Lo volvería a comprar
1092,40,276,5,2025-05-26,"Excelente calidad, lo recomiendo"
1093,35,607,4,2026-03-28,
1094,34,395,5,2025-02-23,Muy buena relación precio-calidad
1095,43,4,2,2024-10-22,No llegó como esperaba
1096,88,534,5,2025-12-26,"Excelente calidad, lo recomiendo"
1097,17,55,5,2025-02-06,"Excelente calidad, lo recomiendo"
1098,67,240,1,2024-11-03,Mala calidad de materiales
1099,6,169,5,2024-08-10,Superó mis expectativas
1100,76,450,1,2026-04-28,El envío tardó demasiado
1101,26,561,3,2026-05-26,"Está bien, aunque tardó en llegar"
1102,8,19,5,2026-04-11,Superó mis expectativas
1103,42,301,4,2025-06-10,Perfecto para uso diario
1104,45,606,1,2024-09-01,Mala calidad de materiales
1105,25,54,2,2025-02-14,Mala calidad de materiales
1106,34,399,4,2024-08-03,Superó mis expectativas
1107,43,446,4,2026-03-07,"Excelente calidad, lo recomiendo"
1108,23,188,2,2025-02-22,Se rompió al poco tiempo
1109,90,506,3,2025-05-22,"Está bien, aunque tardó en llegar"
1110,30,167,2,2026-06-24,No lo recomiendo
1111,46,325,1,2026-02-01,Se rompió al poco tiempo
1112,2,362,5,2026-06-15,
1113,21,153,5,2026-01-14,Lo volvería a comprar
1114,75,154,5,2026-03-12,Lo volvería a comprar
1115,92,417,5,2025-11-24,
1116,52,349,5,2026-06-12,Llegó rápido y como se describe
1117,37,320,5,2024-11-26,Perfecto para uso diario
1118,55,106,5,2024-09-06,Superó mis expectativas
1119,30,456,1,2025-10-22,Se rompió al poco tiempo
1120,4,47,5,2026-03-15,
1121,84,301,6,2026-01-05,Lo volvería a comprar
1122,78,454,4,2024-08-25,"Excelente calidad, lo recomiendo"
1123,66,379,4,2026-02-02,"Excelente calidad, lo recomiendo"
1124,34,175,5,2025-09-01,Lo volvería a comprar
1125,6,316,2,2024-09-15,
1126,66,531,4,2025-05-24,"Excelente calidad, lo recomiendo"
1127,52,603,5,2024-09-26,Perfecto para uso diario
1128,81,597,1,2025-12-20,No lo recomiendo
1129,2,316,5,2026-05-08,Llegó rápido y como se describe
1130,80,596,4,2026-02-01,"Excelente calidad, lo recomiendo"
1131,41,591,3,2025-10-27,
1132,49,503,5,2024-09-13,Superó mis expectativas
1133,57,287,5,2025-08-26,Lo volvería a comprar
1134,54,211,5,2025-03-31,Llegó rápido y como se describe
1135,84,117,2,2025-11-13,Se rompió al poco tiempo
1136,48,142,4,2024-09-29,Superó mis expectativas
1137,39,503,4,2026-03-16,Llegó rápido y como se describe
1138,95,209,3,2024-10-04,
1139,85,571,4,2025-03-02,Lo volvería a comprar
1140,9,277,2,2026-06-30,
1141,11,465,5,2026-05-19,
1142,41,487,4,2026-01-24,Muy buena relación precio-calidad
1143,25,513,2,2024-11-24,Se rompió al poco tiempo
1144,89,552,3,2025-10-03,
1145,4,511,1,2025-11-12,Se rompió al poco tiempo
1146,94,198,4,2025-05-04,Muy buena relación precio-calidad
1147,40,473,2,2026-03-02,No llegó como esperaba
1148,85,300,4,2026-03-03,Llegó rápido y como se describe
1149,1,496,5,2025-09-14,
1150,31,119,5,2025-08-23,"Excelente calidad, lo recomiendo"
1151,53,247,3,2026-06-21,"Está bien, aunque tardó en llegar"
1152,75,451,5,2024-07-18,Lo volvería a comprar
1153,84,21,5,2026-06-07,Muy buena relación precio-calidad
1154,77,514,1,2025-04-07,
1155,20,462,4,2024-10-14,Perfecto para uso diario
1156,92,283,4,2026-05-03,Perfecto para uso diario
1157,59,57,3,2024-08-23,"Está bien, aunque tardó en llegar"
1158,63,171,4,2025-08-16,"Excelente calidad, lo recomiendo"
1159,17,256,5,2026-05-01,
1160,82,177,4,2025-08-06,Perfecto para uso diario
1161,71,143,5,2026-03-09,Muy buena relación precio-calidad
1162,79,151,3,2024-10-02,"Cumple lo básico, nada del otro mundo"
1163,14,409,5,2025-04-24,Lo volvería a comprar
1164,23,154,3,2025-01-17,"Está bien, aunque tardó en llegar"
1165,35,74,5,2024-07-30,Lo volvería a comprar
1166,68,84,3,2026-03-26,Es correcto por el precio
1167,86,171,5,2026-05-04,
1168,65,309,4,2025-07-10,"Excelente calidad, lo recomiendo"
1169,73,456,2,2024-09-05,No lo recomiendo
1170,19,114,3,2026-05-11,"Está bien, aunque tardó en llegar"
1171,88,183,2,2026-04-09,Se rompió al poco tiempo
1172,33,458,3,2026-06-02,"Cumple lo básico, nada del otro mundo"
1173,67,505,5,2024-11-17,Llegó rápido y como se describe
1174,79,464,3,2025-02-15,Es correcto por el precio
1175,47,54,4,2025-08-23,Muy buena relación precio-calidad
1176,19,52,5,2024-07-24,Superó mis expectativas
1177,83,564,3,2025-09-09,"Está bien, aunque tardó en llegar"
1178,56,391,4,2025-11-02,Muy buena relación precio-calidad
1179,57,499,5,2026-06-23,Muy buena relación precio-calidad
1180,30,232,3,2025-10-27,"Cumple lo básico, nada del otro mundo"
1181,76,39,3,2026-01-28,"Está bien, aunque tardó en llegar"
1182,8,335,4,2026-04-27,Superó mis expectativas
1183,14,173,4,2025-11-20,"Excelente calidad, lo recomiendo"
1184,87,45,4,2024-11-06,Muy buena relación precio-calidad
1185,74,362,3,2024-10-15,"Está bien, aunque tardó en llegar"
1186,15,461,5,2025-09-01,
1187,61,24,2,2026-03-16,Se rompió al poco tiempo
1188,51,466,4,2025-02-09,
1189,54,465,5,2025-02-22,Perfecto para uso diario
1190,78,521,4,2026-05-28,Superó mis expectativas
1191,90,409,4,2026-06-27,Perfecto para uso diario
1192,31,19,5,2026-01-11,Llegó rápido y como se describe
1193,87,2,0,2025-01-16,
1194,69,492,5,2025-04-24,Perfecto para uso diario
1195,88,19,5,2026-03-03,
1196,30,522,5,2024-12-12,Muy buena relación precio-calidad
1197,14,256,4,2024-11-02,Perfecto para uso diario
1198,89,30,5,2025-11-10,Perfecto para uso diario
1199,94,559,2,2025-10-24,Se rompió al poco tiempo
1200,73,474,3,2026-03-20,
1201,62,538,1,2025-11-17,Mala calidad de materiales
1202,90,589,5,2026-01-13,"Excelente calidad, lo recomiendo"
1203,54,183,1,2025-09-15,No lo recomiendo
1204,26,42,5,2025-07-02,
1205,74,264,4,2025-09-22,Perfecto para uso diario
1206,79,551,5,2025-02-18,Muy buena relación precio-calidad
1207,76,66,3,2024-07-14,"Cumple lo básico, nada del otro mundo"
1208,86,171,4,2025-04-27,Muy buena relación precio-calidad
1209,30,16,5,2024-07-18,Lo volvería a comprar
1210,44,516,4,2024-06-17,Llegó rápido y como se describe
1211,94,487,5,2024-12-02,Superó mis expectativas
1212,48,163,2,2024-11-20,El envío tardó demasiado
1213,94,151,3,2026-05-19,"Está bien, aunque tardó en llegar"
1214,9,396,4,2025-12-08,Llegó rápido y como se describe
1215,57,375,5,2025-09-20,Superó mis expectativas
1216,84,586,4,2024-06-28,Muy buena relación precio-calidad
1217,39,404,5,2025-08-25,Muy buena relación precio-calidad
1218,8,391,5,2026-05-09,Perfecto para uso diario
1219,56,610,4,2026-05-13,Muy buena relación precio-calidad
1220,52,163,4,2025-10-23,Superó mis expectativas
1221,50,20,4,2026-02-02,"Excelente calidad, lo recomiendo"
1222,70,66,0,2025-10-07,El envío tardó demasiado
1223,15,531,5,2025-07-24,Llegó rápido y como se describe
1224,33,73,4,2024-07-19,Llegó rápido y como se describe
1225,24,326,2,2026-03-02,Mala calidad de materiales
1226,87,154,3,2025-02-20,Es correcto por el precio
1227,48,272,5,2025-03-18,Muy buena relación precio-calidad
1228,21,455,4,2026-02-05,Llegó rápido y como se describe
1229,57,471,5,2025-04-16,"Excelente calidad, lo recomiendo"
1230,51,572,4,2026-01-13,Perfecto para uso diario
1231,1,385,3,2026-02-14,Es correcto por el precio
1232,25,464,4,2024-10-13,Muy buena relación precio-calidad
1233,78,210,5,2025-11-13,Superó mis expectativas
1234,77,72,3,2024-11-28,"Cumple lo básico, nada del otro mundo"
1235,52,223,4,2026-06-02,
1236,56,490,2,2025-07-04,Mala calidad de materiales
1237,42,105,4,2025-08-04,Llegó rápido y como se describe
1238,65,296,4,2024-12-05,Lo volvería a comprar
1239,65,261,1,2024-11-19,Se rompió al poco tiempo
1240,17,60,1,2024-07-18,No lo recomiendo
1241,70,161,4,2024-11-05,Muy buena relación precio-calidad
1242,80,407,5,2026-04-08,Superó mis expectativas
1243,4,198,5,2026-02-02,Perfecto para uso diario
1244,79,222,5,2024-08-22,Llegó rápido y como se describe
1245,88,548,5,2024-09-24,Muy buena relación precio-calidad
1246,14,610,5,2026-02-20,"Excelente calidad, lo recomiendo"
1247,42,70,6,2026-02-27,Perfecto para uso diario
1248,32,526,4,2025-02-24,"Excelente calidad, lo recomiendo"
1249,52,553,4,2026-03-12,Lo volvería a comprar
1250,89,259,2,2024-07-19,El envío tardó demasiado
1251,23,562,4,2026-02-13,Lo volvería a comprar
1252,18,348,4,2026-05-25,
1253,23,345,4,2024-09-29,Perfecto para uso diario
1254,24,487,3,2025-03-20,Es correcto por el precio
1255,47,323,5,2024-06-14,Superó mis expectativas
1256,70,136,4,2025-09-24,
1257,80,385,4,2024-12-13,
1258,57,328,5,2025-12-09,"Excelente calidad, lo recomiendo"
1259,24,415,5,2025-04-03,"Excelente calidad, lo recomiendo"
1260,75,40,4,2024-10-18,Llegó rápido y como se describe
1261,93,115,4,2024-06-16,Llegó rápido y como se describe
1262,37,365,4,2026-06-06,Llegó rápido y como se describe
1263,79,371,6,2025-11-18,Muy buena relación precio-calidad
1264,10,278,4,2025-12-03,Llegó rápido y como se describe
1265,92,412,1,2026-01-29,Mala calidad de materiales
1266,9,84,5,2025-11-06,Perfecto para uso diario
1267,54,249,5,2025-05-25,Lo volvería a comprar
1268,5,486,1,2025-02-25,Mala calidad de materiales
1269,90,108,4,2024-08-22,Superó mis expectativas
1270,9,35,4,2025-05-01,Superó mis expectativas
1271,83,79,5,2026-04-30,Lo volvería a comprar
1272,14,184,4,2025-12-01,Perfecto para uso diario
1273,63,369,5,2025-04-24,Llegó rápido y como se describe
1274,76,489,5,2024-08-23,Superó mis expectativas
1275,66,45,5,2024-09-16,Lo volvería a comprar
1276,65,567,4,2026-05-24,Superó mis expectativas
1277,24,86,4,2025-11-04,Muy buena relación precio-calidad
1278,60,293,5,2025-09-17,"Excelente calidad, lo recomiendo"
1279,67,351,5,2025-11-02,Perfecto para uso diario
1280,70,383,5,2026-06-07,Llegó rápido y como se describe
1281,60,374,4,2024-08-12,Perfecto para uso diario
1282,55,373,3,2024-08-26,Es correcto por el precio
1283,50,166,4,2026-03-01,Lo volvería a comprar
1284,70,59,5,2026-01-23,
1285,72,334,3,2024-09-13,"Está bien, aunque tardó en llegar"
1286,36,419,1,2025-07-17,Se rompió al poco tiempo
1287,26,165,3,2026-05-13,Es correcto por el precio
1288,67,207,5,2026-04-01,"Excelente calidad, lo recomiendo"
1289,32,159,4,2025-04-29,Lo volvería a comprar
1290,65,179,5,2025-07-09,Superó mis expectativas
1291,27,265,4,2026-05-16,
1292,3,22,3,2024-08-24,
1293,27,172,5,2024-09-01,Superó mis expectativas
1294,66,524,5,2025-04-12,Perfecto para uso diario
1295,91,595,5,2024-10-26,Superó mis expectativas
1296,53,354,1,2026-02-14,Se rompió al poco tiempo
1297,21,363,2,2024-10-15,
1298,26,378,3,2026-01-21,"Cumple lo básico, nada del otro mundo"
1299,10,607,4,2025-07-09,"Excelente calidad, lo recomiendo"
1300,37,140,4,2025-01-04,
1301,86,50,5,2026-04-30,
1302,60,301,0,2025-03-31,No lo recomiendo
1303,34,589,2,2024-06-10,El envío tardó demasiado
1304,26,98,5,2025-01-14,"Excelente calidad, lo recomiendo"
1305,88,232,4,2024-11-25,"Excelente calidad, lo recomiendo"
1306,37,74,5,2026-03-15,Llegó rápido y como se describe
1307,14,306,2,2026-06-21,El envío tardó demasiado
1308,68,592,4,2024-12-12,Lo volvería a comprar
1309,87,198,5,2025-11-24,
1310,68,297,5,2025-07-29,Llegó rápido y como se describe
1311,47,365,5,2024-08-09,
1312,77,581,5,2026-04-24,Lo volvería a comprar
1313,45,133,4,2025-05-11,Lo volvería a comprar
1314,1,86,5,2025-03-06,Lo volvería a comprar
1315,8,345,5,2025-03-24,Muy buena relación precio-calidad
1316,85,602,4,2024-10-30,
1317,5,210,4,2024-06-02,Perfecto para uso diario
1318,32,440,1,2024-10-13,
1319,13,7,1,2025-10-10,No lo recomiendo
1320,19,83,1,2025-03-19,No lo recomiendo
1321,39,180,4,2026-05-26,Superó mis expectativas
1322,67,393,5,2026-02-23,"Excelente calidad, lo recomiendo"
1323,83,330,5,2024-09-05,
1324,45,392,4,2024-10-26,Lo volvería a comprar
1325,83,422,5,2025-09-20,"Excelente calidad, lo recomiendo"
1326,33,529,5,2025-02-02,Muy buena relación precio-calidad
1327,94,193,5,2026-01-11,Perfecto para uso diario
1328,43,85,4,2024-10-21,"Excelente calidad, lo recomiendo"
1329,62,24,1,2026-05-16,No llegó como esperaba
1330,58,401,3,2024-11-22,"Está bien, aunque tardó en llegar"
1331,70,162,4,2025-01-08,Lo volvería a comprar
1332,90,405,5,2024-10-09,
1333,27,312,4,2026-04-28,
1334,30,3,2,2025-07-26,Se rompió al poco tiempo
1335,47,31,3,2026-02-07,"Está bien, aunque tardó en llegar"
1336,11,555,4,2025-01-04,Lo volvería a comprar
1337,6,124,6,2025-01-08,
1338,6,598,4,2026-01-23,Llegó rápido y como se describe
1339,6,594,5,2024-07-27,Perfecto para uso diario
1340,62,414,4,2025-07-07,Muy buena relación precio-calidad
1341,86,311,3,2025-09-19,"Está bien, aunque tardó en llegar"
1342,46,479,4,2025-03-28,Muy buena relación precio-calidad
1343,75,180,4,2024-08-28,Lo volvería a comprar
1344,47,134,5,2025-04-16,Lo volvería a comprar
1345,24,178,2,2026-02-18,Se rompió al poco tiempo
1346,66,105,5,2025-09-04,"Excelente calidad, lo recomiendo"
1347,24,23,5,2026-04-12,Muy buena relación precio-calidad
1348,64,461,5,2025-02-15,"Excelente calidad, lo recomiendo"
1349,32,530,4,2025-06-20,Llegó rápido y como se describe
1350,9,503,4,2025-01-10,Perfecto para uso diario
1351,81,305,5,2026-03-28,Superó mis expectativas
1352,92,445,4,2025-11-04,Llegó rápido y como se describe
1353,56,365,4,2025-07-03,Lo volvería a comprar
1354,9,354,5,2026-01-05,Superó mis expectativas
1355,4,251,5,2025-04-25,Lo volvería a comprar
1356,35,320,5,2026-01-02,Lo volvería a comprar
1357,26,419,4,2026-03-02,"Excelente calidad, lo recomiendo"
1358,4,325,4,2026-06-04,Muy buena relación precio-calidad
1359,46,373,5,2025-04-03,Lo volvería a comprar
1360,16,576,4,2026-02-11,Superó mis expectativas
1361,12,382,4,2024-08-05,
1362,65,449,5,2024-06-09,"Excelente calidad, lo recomiendo"
1363,54,520,3,2025-07-21,"Cumple lo básico, nada del otro mundo"
1364,34,191,2,2026-03-17,No llegó como esperaba
1365,52,494,6,2025-02-08,Muy buena relación precio-calidad
1366,52,565,5,2024-08-08,Lo volvería a comprar
1367,39,459,2,2026-05-11,Mala calidad de materiales
1368,23,509,5,2026-05-15,Superó mis expectativas
1369,17,349,5,2024-10-22,"Excelente calidad, lo recomiendo"
1370,31,37,5,2025-04-03,Lo volvería a comprar
1371,82,63,4,2024-12-27,"Excelente calidad, lo recomiendo"
1372,11,59,5,2025-07-10,Llegó rápido y como se describe
1373,9,73,4,2026-06-18,Superó mis expectativas
1374,84,69,4,2025-01-01,
1375,41,309,5,2024-12-12,"Excelente calidad, lo recomiendo"
1376,29,98,3,2025-08-28,"Cumple lo básico, nada del otro mundo"
1377,74,595,4,2024-09-14,Llegó rápido y como se describe
1378,3,351,6,2025-02-16,
1379,72,394,5,2025-03-04,Llegó rápido y como se describe
1380,89,114,3,2025-05-08,"Cumple lo básico, nada del otro mundo"
1381,37,567,5,2024-10-15,"Excelente calidad, lo recomiendo"
1382,57,545,5,2025-05-22,Perfecto para uso diario
1383,36,338,4,2024-10-14,Llegó rápido y como se describe
1384,62,388,5,2025-12-20,"Excelente calidad, lo recomiendo"
1385,56,497,3,2026-01-26,"Cumple lo básico, nada del otro mundo"
1386,94,291,3,2024-10-04,Es correcto por el precio
1387,5,416,4,2024-10-26,"Excelente calidad, lo recomiendo"
1388,1,571,3,2026-06-12,"Está bien, aunque tardó en llegar"
1389,93,502,2,2025-11-14,Se rompió al poco tiempo
1390,57,355,5,2025-01-21,Superó mis expectativas
1391,44,216,5,2025-09-11,Llegó rápido y como se describe
1392,67,430,4,2026-03-29,Perfecto para uso diario
1393,25,170,3,2025-01-13,
1394,24,459,5,2025-07-11,Perfecto para uso diario
1395,25,236,4,2024-09-22,Llegó rápido y como se describe
1396,2,348,4,2026-05-05,Perfecto para uso diario
1397,43,144,3,2026-05-01,Es correcto por el precio
1398,93,47,1,2026-03-12,Mala calidad de materiales
1399,36,137,5,2024-12-10,Llegó rápido y como se describe
1400,70,491,5,2025-06-17,Llegó rápido y como se describe
1401,5,56,3,2026-06-16,"Está bien, aunque tardó en llegar"
1402,26,413,4,2026-03-18,Llegó rápido y como se describe
1403,44,520,4,2025-04-08,
1404,74,492,4,2026-05-12,"Excelente calidad, lo recomiendo"
1405,91,318,4,2025-04-25,Llegó rápido y como se describe
1406,77,400,4,2025-04-19,Lo volvería a comprar
1407,20,555,3,2025-12-09,Es correcto por el precio
1408,14,408,5,2025-02-05,Muy buena relación precio-calidad
1409,66,36,4,2025-02-21,
1410,66,177,4,2025-09-11,"Excelente calidad, lo recomiendo"
1411,87,266,5,2026-04-22,Perfecto para uso diario
1412,5,439,4,2025-10-19,Superó mis expectativas
1413,24,435,4,2026-03-27,Perfecto para uso diario
1414,77,18,4,2025-05-23,"Excelente calidad, lo recomiendo"
1415,32,267,5,2025-12-31,Llegó rápido y como se describe
1416,86,334,4,2025-05-09,Perfecto para uso diario
1417,20,219,5,2025-04-03,Superó mis expectativas
1418,44,582,4,2026-06-28,Muy buena relación precio-calidad
1419,56,86,3,2025-12-14,Es correcto por el precio
1420,39,265,2,2026-01-15,El envío tardó demasiado
1421,95,210,4,2026-04-20,Llegó rápido y como se describe
1422,13,294,5,2025-09-28,Llegó rápido y como se describe
1423,82,164,4,2025-01-17,"Excelente calidad, lo recomiendo"
1424,11,401,5,2025-09-02,Perfecto para uso diario
1425,34,459,4,2025-11-21,Superó mis expectativas
1426,1,469,2,2024-09-08,El envío tardó demasiado
1427,33,118,5,2025-07-09,Lo volvería a comprar
1428,86,85,4,2026-05-04,"Excelente calidad, lo recomiendo"
1429,44,234,5,2025-09-17,Muy buena relación precio-calidad
1430,3,360,5,2024-08-06,Lo volvería a comprar
1431,75,598,4,2026-02-07,Lo volvería a comprar
1432,85,125,5,2025-03-23,Llegó rápido y como se describe
1433,40,135,3,2024-06-30,"Está bien, aunque tardó en llegar"
1434,22,171,4,2025-10-27,Lo volvería a comprar
1435,28,472,1,2025-01-28,Se rompió al poco tiempo
1436,36,230,5,2024-09-28,
1437,83,597,5,2024-07-08,"Excelente calidad, lo recomiendo"
1438,20,556,5,2026-04-02,Lo volvería a comprar
1439,82,469,5,2025-01-20,"Excelente calidad, lo recomiendo"
1440,7,525,2,2025-08-22,El envío tardó demasiado
1441,35,133,5,2026-05-05,Superó mis expectativas
1442,28,330,4,2025-07-02,
1443,84,541,3,2026-01-04,Es correcto por el precio
1444,69,515,5,2026-02-28,
1445,92,429,4,2025-11-13,Perfecto para uso diario
1446,10,180,2,2026-01-05,
1447,78,210,5,2025-07-07,Llegó rápido y como se describe
1448,29,343,3,2025-01-01,
1449,32,531,5,2024-07-30,Perfecto para uso diario
1450,14,443,3,2025-03-14,"Está bien, aunque tardó en llegar"
1451,39,516,4,2024-07-24,Lo volvería a comprar
1452,53,121,3,2025-03-14,Es correcto por el precio
1453,66,361,4,2025-08-20,Superó mis expectativas
1454,71,424,4,2025-11-22,Lo volvería a comprar
1455,94,141,4,2025-05-11,Llegó rápido y como se describe
1456,6,233,5,2026-02-17,Lo volvería a comprar
1457,17,388,5,2025-12-07,Perfecto para uso diario
1458,15,381,5,2025-03-20,Llegó rápido y como se describe
1459,95,194,5,2025-09-04,Perfecto para uso diario
1460,87,224,4,2025-12-16,Superó mis expectativas
1461,70,22,4,2024-09-28,
1462,33,424,4,2025-04-22,Superó mis expectativas
1463,89,395,5,2024-12-17,Perfecto para uso diario
1464,15,214,5,2026-04-07,Llegó rápido y como se describe
1465,27,60,5,2024-12-05,
1466,63,609,5,2025-12-15,Llegó rápido y como se describe
1467,39,551,4,2026-06-25,Llegó rápido y como se describe
1468,6,95,3,2025-09-02,Es correcto por el precio
1469,28,507,5,2025-05-22,
1470,23,133,4,2024-10-11,Lo volvería a comprar
1471,4,70,3,2025-03-20,"Está bien, aunque tardó en llegar"
1472,35,8,5,2024-07-21,Perfecto para uso diario
1473,91,304,4,2024-08-22,Llegó rápido y como se describe
1474,69,138,3,2026-01-15,"Está bien, aunque tardó en llegar"
1475,80,246,4,2025-08-18,Lo volvería a comprar
1476,31,562,0,2025-02-11,No lo recomiendo
1477,31,445,5,2024-12-21,Perfecto para uso diario
1478,39,64,4,2024-08-18,Lo volvería a comprar
1479,47,431,2,2025-04-24,
1480,15,77,1,2026-02-15,No lo recomiendo
1481,20,593,3,2024-08-05,Es correcto por el precio
1482,65,594,5,2026-06-01,Perfecto para uso diario
1483,75,216,5,2024-08-05,"Excelente calidad, lo recomiendo"
1484,72,531,5,2025-10-06,Llegó rápido y como se describe
1485,94,146,5,2026-04-20,Superó mis expectativas
1486,95,451,4,2024-09-01,Lo volvería a comprar
1487,40,274,3,2025-12-01,"Cumple lo básico, nada del otro mundo"
1488,35,257,3,2025-03-26,"Cumple lo básico, nada del otro mundo"
1489,39,95,5,2025-12-15,Muy buena relación precio-calidad
1490,64,45,3,2025-11-02,Es correcto por el precio
1491,11,57,4,2024-08-10,Lo volvería a comprar
1492,2,300,5,2025-08-30,Lo volvería a comprar
1493,23,246,5,2024-06-29,Perfecto para uso diario
1494,20,309,3,2026-02-12,Es correcto por el precio
1495,14,58,5,2025-08-08,Lo volvería a comprar
1496,9,562,4,2025-08-17,Perfecto para uso diario
1497,79,425,2,2025-08-12,No lo recomiendo
1498,24,577,5,2024-06-21,Muy buena relación precio-calidad
1499,76,505,4,2026-03-06,
1500,12,317,2,2025-11-22,Mala calidad de materiales
1501,76,184,3,2024-09-08,"Cumple lo básico, nada del otro mundo"
1502,72,165,5,2024-09-30,Muy buena relación precio-calidad
1503,65,527,1,2026-02-14,El envío tardó demasiado
1504,47,281,4,2024-07-15,Lo volvería a comprar
1505,83,601,5,2024-08-29,Superó mis expectativas
1506,2,266,3,2025-03-17,"Está bien, aunque tardó en llegar"
1507,3,537,5,2025-08-26,Muy buena relación precio-calidad
1508,50,230,3,2025-11-17,"Está bien, aunque tardó en llegar"
1509,30,237,5,2026-03-30,"Excelente calidad, lo recomiendo"
1510,88,76,2,2025-10-02,
1511,31,220,4,2025-05-05,"Excelente calidad, lo recomiendo"
1512,60,318,5,2025-06-14,Superó mis expectativas
1513,66,544,3,2025-07-08,"Cumple lo básico, nada del otro mundo"
1514,49,103,4,2025-03-14,Llegó rápido y como se describe
1515,39,599,5,2026-03-26,Perfecto para uso diario
1516,20,315,5,2025-09-07,Perfecto para uso diario
1517,54,303,5,2025-01-23,"Excelente calidad, lo recomiendo"
1518,3,223,5,2026-04-13,Perfecto para uso diario
1519,11,513,2,2025-05-25,Mala calidad de materiales
1520,56,129,4,2025-12-01,
1521,77,283,4,2026-04-02,Muy buena relación precio-calidad
1522,57,201,3,2026-02-20,"Cumple lo básico, nada del otro mundo"
1523,49,362,4,2025-05-16,
1524,21,141,1,2025-06-19,Mala calidad de materiales
1525,39,508,5,2026-01-12,Perfecto para uso diario
1526,77,379,2,2025-03-14,El envío tardó demasiado
1527,70,194,5,2026-01-30,"Excelente calidad, lo recomiendo"
1528,15,172,1,2024-07-12,El envío tardó demasiado
1529,65,232,6,2024-08-17,Perfecto para uso diario
1530,81,62,2,2026-06-13,Mala calidad de materiales
1531,57,248,4,2025-12-31,Superó mis expectativas
1532,13,377,4,2025-02-02,Lo volvería a comprar
1533,42,207,2,2024-10-13,No lo recomiendo
1534,24,163,3,2026-03-19,
1535,18,321,4,2026-05-27,Muy buena relación precio-calidad
1536,11,546,3,2024-07-17,
1537,61,274,1,2026-01-27,El envío tardó demasiado
1538,83,500,5,2025-02-23,Llegó rápido y como se describe
1539,45,84,5,2024-07-09,Perfecto para uso diario
1540,56,319,3,2026-01-21,"Cumple lo básico, nada del otro mundo"
1541,91,523,4,2025-01-25,Perfecto para uso diario
1542,37,503,4,2024-12-09,Superó mis expectativas
1543,54,204,4,2024-11-02,"Excelente calidad, lo recomiendo"
1544,11,376,5,2025-02-13,Muy buena relación precio-calidad
1545,25,237,1,2026-03-01,Se rompió al poco tiempo
1546,47,581,4,2024-10-25,Perfecto para uso diario
1547,61,300,4,2025-10-18,
1548,34,12,3,2024-06-21,"Cumple lo básico, nada del otro mundo"
1549,88,8,3,2024-09-27,Es correcto por el precio
1550,63,353,4,2025-12-03,Superó mis expectativas
1551,54,221,3,2026-06-24,"Está bien, aunque tardó en llegar"
1552,8,342,3,2026-03-12,"Está bien, aunque tardó en llegar"
1553,46,22,5,2025-01-21,
1554,82,547,4,2024-08-22,Llegó rápido y como se describe
1555,84,88,4,2025-11-10,Lo volvería a comprar
1556,4,503,3,2024-10-25,
1557,49,229,4,2025-11-29,Muy buena relación precio-calidad
1558,67,425,3,2026-06-02,Es correcto por el precio
1559,7,215,5,2025-11-20,Llegó rápido y como se describe
1560,17,494,2,2025-01-31,Mala calidad de materiales
1561,89,300,1,2025-05-18,No lo recomiendo
1562,24,269,4,2024-11-17,Llegó rápido y como se describe
1563,32,124,1,2025-05-29,Se rompió al poco tiempo
1564,94,25,5,2024-09-04,Muy buena relación precio-calidad
1565,67,535,5,2025-10-13,Perfecto para uso diario
